time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle diffuser length (inch),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
1.3929999999999574,0.0105935,1.1011,0.03525,0.0525934658,0.001134655,0.0,7.001,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354924196,1.0,280.1824,4403.0608415614,2192.2682109869,0.033933,0.207857,154.2053,3.9647,0.1934,0.042
1.3939999999999573,0.0105937,1.1011,0.03525,0.0525937389,0.0011345882,0.0,7.001,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354924767,1.0,280.1824,4403.0608416127,2192.2682109982,0.033933,0.207858,154.2061,3.9646,0.1933,0.042
1.3949999999999572,0.010594,1.1012,0.03524,0.052594012,0.0011345215,0.0,7.001,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354925337,1.0,280.1824,4403.0608416641,2192.2682110095,0.033933,0.207858,154.2069,3.9645,0.1933,0.042
1.395999999999957,0.0105943,1.1013,0.03524,0.052594285,0.0011344547,0.0,7.0011,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354925907,1.0,280.1824,4403.0608417154,2192.2682110208,0.033933,0.207859,154.2077,3.9644,0.1932,0.042
1.396999999999957,0.0105946,1.1014,0.03524,0.0525945581,0.001134388,0.0,7.0011,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354926478,1.0,280.1824,4403.0608417668,2192.2682110321,0.033933,0.207859,154.2085,3.9643,0.1932,0.042
1.3979999999999568,0.0105948,1.1014,0.03524,0.0525948311,0.0011343213,0.0,7.0011,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354927048,1.0,280.1824,4403.0608418181,2192.2682110434,0.033934,0.20786,154.2093,3.9642,0.1931,0.042
1.3989999999999567,0.0105951,1.1015,0.03524,0.0525951041,0.0011342546,0.0,7.0012,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354927618,1.0,280.1824,4403.0608418695,2192.2682110547,0.033934,0.20786,154.2101,3.9641,0.1931,0.042
1.3999999999999566,0.0105954,1.1016,0.03524,0.0525953771,0.0011341879,0.0,7.0012,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354928188,1.0,280.1824,4403.0608419208,2192.268211066,0.033934,0.207861,154.2109,3.964,0.1931,0.042
1.4009999999999565,0.0105957,1.1016,0.03524,0.0525956501,0.0011341212,0.0,7.0012,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354928758,1.0,280.1824,4403.0608419722,2192.2682110773,0.033934,0.207861,154.2117,3.9639,0.193,0.042
1.4019999999999564,0.0105959,1.1017,0.03524,0.0525959231,0.0011340545,0.0,7.0013,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354929328,1.0,280.1824,4403.0608420235,2192.2682110886,0.033934,0.207862,154.2125,3.9638,0.193,0.042
1.4029999999999563,0.0105962,1.1018,0.03523,0.052596196,0.0011339879,0.0,7.0013,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354929898,1.0,280.1824,4403.0608420748,2192.2682110999,0.033935,0.207862,154.2133,3.9637,0.1929,0.042
1.4039999999999562,0.0105965,1.1019,0.03523,0.0525964689,0.0011339212,0.0,7.0014,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354930468,1.0,280.1824,4403.0608421262,2192.2682111112,0.033935,0.207863,154.2141,3.9636,0.1929,0.042
1.404999999999956,0.0105967,1.1019,0.03523,0.0525967418,0.0011338546,0.0,7.0014,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354931038,1.0,280.1824,4403.0608421775,2192.2682111225,0.033935,0.207863,154.2149,3.9635,0.1928,0.042
1.405999999999956,0.010597,1.102,0.03523,0.0525970147,0.001133788,0.0,7.0014,0.4922,0.1747,0.4716,2.8454,6565.7515,4940.3354931608,1.0,280.1824,4403.0608422288,2192.2682111338,0.033935,0.207864,154.2157,3.9634,0.1928,0.042
1.4069999999999558,0.0105973,1.1021,0.03523,0.0525972875,0.0011337213,0.0,7.0015,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354932178,1.0,280.1824,4403.0608422801,2192.2682111451,0.033935,0.207865,154.2165,3.9633,0.1928,0.042
1.4079999999999557,0.0105976,1.1021,0.03523,0.0525975603,0.0011336547,0.0,7.0015,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354932748,1.0,280.1824,4403.0608423315,2192.2682111564,0.033935,0.207865,154.2173,3.9632,0.1927,0.042
1.4089999999999556,0.0105978,1.1022,0.03523,0.0525978331,0.0011335881,0.0,7.0015,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354933318,1.0,280.1824,4403.0608423828,2192.2682111677,0.033936,0.207866,154.2181,3.9631,0.1927,0.042
1.4099999999999555,0.0105981,1.1023,0.03522,0.0525981059,0.0011335215,0.0,7.0016,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354933888,1.0,280.1824,4403.0608424341,2192.268211179,0.033936,0.207866,154.2189,3.963,0.1926,0.042
1.4109999999999554,0.0105984,1.1023,0.03522,0.0525983787,0.001133455,0.0,7.0016,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354934457,1.0,280.1824,4403.0608424854,2192.2682111903,0.033936,0.207867,154.2197,3.9629,0.1926,0.042
1.4119999999999553,0.0105987,1.1024,0.03522,0.0525986515,0.0011333884,0.0,7.0016,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354935027,1.0,280.1824,4403.0608425367,2192.2682112016,0.033936,0.207867,154.2205,3.9628,0.1926,0.042
1.4129999999999552,0.0105989,1.1025,0.03522,0.0525989242,0.0011333219,0.0,7.0017,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354935597,1.0,280.1824,4403.060842588,2192.2682112129,0.033936,0.207868,154.2213,3.9627,0.1925,0.042
1.413999999999955,0.0105992,1.1026,0.03522,0.0525991969,0.0011332553,0.0,7.0017,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354936166,1.0,280.1824,4403.0608426393,2192.2682112242,0.033936,0.207868,154.2221,3.9626,0.1925,0.042
1.414999999999955,0.0105995,1.1026,0.03522,0.0525994696,0.0011331888,0.0,7.0018,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354936736,1.0,280.1824,4403.0608426906,2192.2682112355,0.033937,0.207869,154.2229,3.9625,0.1924,0.042
1.4159999999999549,0.0105997,1.1027,0.03522,0.0525997423,0.0011331223,0.0,7.0018,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354937305,1.0,280.1824,4403.0608427418,2192.2682112468,0.033937,0.207869,154.2237,3.9624,0.1924,0.042
1.4169999999999547,0.0106,1.1028,0.03522,0.0526000149,0.0011330558,0.0,7.0018,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354937875,1.0,280.1824,4403.0608427931,2192.268211258,0.033937,0.20787,154.2245,3.9623,0.1923,0.042
1.4179999999999546,0.0106003,1.1028,0.03521,0.0526002875,0.0011329893,0.0,7.0019,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354938444,1.0,280.1824,4403.0608428444,2192.2682112693,0.033937,0.20787,154.2253,3.9622,0.1923,0.042
1.4189999999999545,0.0106006,1.1029,0.03521,0.0526005601,0.0011329228,0.0,7.0019,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354939014,1.0,280.1824,4403.0608428957,2192.2682112806,0.033937,0.207871,154.2261,3.9621,0.1923,0.042
1.4199999999999544,0.0106008,1.103,0.03521,0.0526008327,0.0011328563,0.0,7.0019,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354939583,1.0,280.1824,4403.060842947,2192.2682112919,0.033938,0.207872,154.2269,3.962,0.1922,0.042
1.4209999999999543,0.0106011,1.103,0.03521,0.0526011053,0.0011327898,0.0,7.002,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354940153,1.0,280.1824,4403.0608429982,2192.2682113032,0.033938,0.207872,154.2277,3.9619,0.1922,0.042
1.4219999999999542,0.0106014,1.1031,0.03521,0.0526013779,0.0011327234,0.0,7.002,0.4922,0.1747,0.4717,2.8454,6565.7515,4940.3354940722,1.0,280.1824,4403.0608430495,2192.2682113145,0.033938,0.207873,154.2285,3.9617,0.1921,0.042
