time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle nozzle diffuser length (inch),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
7.2199999999998905,0.0090189,1.3784,0.02398,0.036,0.0006,0.0,4.8479,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8162,3.0381,0.1229,0.0274
7.22999999999989,0.0090202,1.3789,0.02397,0.036,0.0006,0.0,4.8481,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.82,3.0376,0.1226,0.0274
7.23999999999989,0.0090215,1.3794,0.02397,0.036,0.0006,0.0,4.8482,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8238,3.0372,0.1223,0.0274
7.24999999999989,0.0090228,1.3799,0.02396,0.036,0.0006,0.0,4.8484,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8277,3.0367,0.122,0.0274
7.25999999999989,0.0090241,1.3803,0.02396,0.036,0.0006,0.0,4.8486,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8315,3.0363,0.1218,0.0274
7.269999999999889,0.0090254,1.3808,0.02395,0.036,0.0006,0.0,4.8488,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8353,3.0359,0.1215,0.0274
7.279999999999889,0.0090267,1.3813,0.02395,0.036,0.0006,0.0,4.8489,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8391,3.0354,0.1212,0.0274
7.289999999999889,0.009028,1.3818,0.02394,0.036,0.0006,0.0,4.8491,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4096,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.843,3.035,0.1209,0.0274
7.299999999999889,0.0090294,1.3822,0.02394,0.036,0.0006,0.0,4.8493,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8468,3.0345,0.1207,0.0274
7.309999999999889,0.0090307,1.3827,0.02393,0.036,0.0006,0.0,4.8494,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8506,3.0341,0.1204,0.0274
7.319999999999888,0.009032,1.3832,0.02393,0.036,0.0006,0.0,4.8496,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8544,3.0337,0.1201,0.0274
7.329999999999888,0.0090333,1.3837,0.02392,0.036,0.0006,0.0,4.8498,0.121,0.3925,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8582,3.0332,0.1198,0.0274
7.339999999999888,0.0090346,1.3842,0.02392,0.036,0.0006,0.0,4.85,0.121,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.862,3.0328,0.1196,0.0274
7.349999999999888,0.0090359,1.3846,0.02391,0.036,0.0006,0.0,4.8501,0.121,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8658,3.0324,0.1193,0.0274
7.3599999999998875,0.0090372,1.3851,0.02391,0.036,0.0006,0.0,4.8503,0.121,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8697,3.0319,0.119,0.0274
7.369999999999887,0.0090385,1.3856,0.0239,0.036,0.0006,0.0,4.8505,0.121,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8735,3.0315,0.1187,0.0274
7.379999999999887,0.0090398,1.3861,0.0239,0.036,0.0006,0.0,4.8507,0.121,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8773,3.0311,0.1185,0.0274
7.389999999999887,0.0090411,1.3866,0.0239,0.036,0.0006,0.0,4.8508,0.121,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8811,3.0306,0.1182,0.0274
7.399999999999887,0.0090424,1.387,0.02389,0.036,0.0006,0.0,4.851,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8849,3.0302,0.1179,0.0274
7.4099999999998865,0.0090437,1.3875,0.02389,0.036,0.0006,0.0,4.8512,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8887,3.0297,0.1176,0.0274
7.419999999999886,0.0090449,1.388,0.02388,0.036,0.0006,0.0,4.8514,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8925,3.0293,0.1174,0.0274
7.429999999999886,0.0090462,1.3885,0.02388,0.036,0.0006,0.0,4.8515,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4097,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.8963,3.0289,0.1171,0.0274
7.439999999999886,0.0090475,1.3889,0.02387,0.036,0.0006,0.0,4.8517,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.9001,3.0284,0.1168,0.0274
7.449999999999886,0.0090488,1.3894,0.02387,0.036,0.0006,0.0,4.8519,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.9039,3.028,0.1166,0.0274
7.459999999999885,0.0090501,1.3899,0.02386,0.036,0.0006,0.0,4.852,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.9077,3.0276,0.1163,0.0274
7.469999999999885,0.0090514,1.3904,0.02386,0.036,0.0006,0.0,4.8522,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.9115,3.0271,0.116,0.0274
7.479999999999885,0.0090527,1.3908,0.02385,0.036,0.0006,0.0,4.8524,0.1211,0.3926,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.173,106.9153,3.0267,0.1157,0.0274
7.489999999999885,0.009054,1.3913,0.02385,0.036,0.0006,0.0,4.8526,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.919,3.0263,0.1155,0.0274
7.4999999999998845,0.0090553,1.3918,0.02384,0.036,0.0006,0.0,4.8527,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9228,3.0259,0.1152,0.0274
7.509999999999884,0.0090566,1.3923,0.02384,0.036,0.0006,0.0,4.8529,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9266,3.0254,0.1149,0.0274
7.519999999999884,0.0090579,1.3928,0.02383,0.036,0.0006,0.0,4.8531,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9304,3.025,0.1146,0.0274
7.529999999999884,0.0090592,1.3932,0.02383,0.036,0.0006,0.0,4.8532,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9342,3.0246,0.1144,0.0274
7.539999999999884,0.0090605,1.3937,0.02382,0.036,0.0006,0.0,4.8534,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.938,3.0241,0.1141,0.0274
7.5499999999998835,0.0090618,1.3942,0.02382,0.036,0.0006,0.0,4.8536,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9418,3.0237,0.1138,0.0274
7.559999999999883,0.0090631,1.3947,0.02381,0.036,0.0006,0.0,4.8538,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9455,3.0233,0.1135,0.0274
7.569999999999883,0.0090643,1.3951,0.02381,0.036,0.0006,0.0,4.8539,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4098,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9493,3.0228,0.1133,0.0274
7.579999999999883,0.0090656,1.3956,0.0238,0.036,0.0006,0.0,4.8541,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9531,3.0224,0.113,0.0274
7.589999999999883,0.0090669,1.3961,0.0238,0.036,0.0006,0.0,4.8543,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9569,3.022,0.1127,0.0274
7.599999999999882,0.0090682,1.3966,0.0238,0.036,0.0006,0.0,4.8544,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9607,3.0215,0.1124,0.0274
7.609999999999882,0.0090695,1.397,0.02379,0.036,0.0006,0.0,4.8546,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9644,3.0211,0.1122,0.0274
7.619999999999882,0.0090708,1.3975,0.02379,0.036,0.0006,0.0,4.8548,0.1211,0.3927,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9682,3.0207,0.1119,0.0274
7.629999999999882,0.0090721,1.398,0.02378,0.036,0.0006,0.0,4.855,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.972,3.0203,0.1116,0.0274
7.6399999999998816,0.0090734,1.3985,0.02378,0.036,0.0006,0.0,4.8551,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9757,3.0198,0.1113,0.0274
7.649999999999881,0.0090746,1.3989,0.02377,0.036,0.0006,0.0,4.8553,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9795,3.0194,0.1111,0.0274
7.659999999999881,0.0090759,1.3994,0.02377,0.036,0.0006,0.0,4.8555,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9833,3.019,0.1108,0.0274
7.669999999999881,0.0090772,1.3999,0.02376,0.036,0.0006,0.0,4.8556,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.987,3.0185,0.1105,0.0274
7.679999999999881,0.0090785,1.4004,0.02376,0.036,0.0006,0.0,4.8558,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9908,3.0181,0.1103,0.0274
7.6899999999998805,0.0090798,1.4008,0.02375,0.036,0.0006,0.0,4.856,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9946,3.0177,0.11,0.0274
7.69999999999988,0.0090811,1.4013,0.02375,0.036,0.0006,0.0,4.8562,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,106.9983,3.0173,0.1097,0.0274
7.70999999999988,0.0090823,1.4018,0.02374,0.036,0.0006,0.0,4.8563,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.4099,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0021,3.0168,0.1094,0.0274
7.71999999999988,0.0090836,1.4023,0.02374,0.036,0.0006,0.0,4.8565,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0058,3.0164,0.1092,0.0274
7.72999999999988,0.0090849,1.4027,0.02373,0.036,0.0006,0.0,4.8567,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0096,3.016,0.1089,0.0274
7.739999999999879,0.0090862,1.4032,0.02373,0.036,0.0006,0.0,4.8568,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0134,3.0156,0.1086,0.0274
7.749999999999879,0.0090875,1.4037,0.02372,0.036,0.0006,0.0,4.857,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0171,3.0151,0.1083,0.0274
7.759999999999879,0.0090888,1.4042,0.02372,0.036,0.0006,0.0,4.8572,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0209,3.0147,0.1081,0.0274
7.769999999999879,0.00909,1.4046,0.02372,0.036,0.0006,0.0,4.8574,0.1212,0.3928,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0246,3.0143,0.1078,0.0274
7.779999999999879,0.0090913,1.4051,0.02371,0.036,0.0006,0.0,4.8575,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0284,3.0139,0.1075,0.0274
7.789999999999878,0.0090926,1.4056,0.02371,0.036,0.0006,0.0,4.8577,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0321,3.0134,0.1072,0.0274
7.799999999999878,0.0090939,1.4061,0.0237,0.036,0.0006,0.0,4.8579,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0359,3.013,0.107,0.0274
7.809999999999878,0.0090951,1.4065,0.0237,0.036,0.0006,0.0,4.858,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1731,107.0396,3.0126,0.1067,0.0274
7.819999999999878,0.0090964,1.407,0.02369,0.036,0.0006,0.0,4.8582,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1732,107.0434,3.0122,0.1064,0.0274
7.8299999999998775,0.0090977,1.4075,0.02369,0.036,0.0006,0.0,4.8584,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1732,107.0471,3.0117,0.1061,0.0274
7.839999999999877,0.009099,1.408,0.02368,0.036,0.0006,0.0,4.8585,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1732,107.0508,3.0113,0.1059,0.0274
7.849999999999877,0.0091003,1.4084,0.02368,0.037,0.0006,0.0,4.8587,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.41,1.0,280.1824,4403.0583,2192.2676,0.0235,0.1732,107.0546,3.0109,0.1056,0.0274
7.859999999999877,0.0091015,1.4089,0.02367,0.037,0.0006,0.0,4.8589,0.1212,0.3929,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0583,3.0105,0.1053,0.0274
7.869999999999877,0.0091028,1.4094,0.02367,0.037,0.0006,0.0,4.8591,0.1213,0.3929,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0621,3.0101,0.105,0.0274
7.879999999999876,0.0091041,1.4099,0.02366,0.037,0.0006,0.0,4.8592,0.1213,0.3929,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0658,3.0096,0.1048,0.0274
7.889999999999876,0.0091054,1.4103,0.02366,0.037,0.0006,0.0,4.8594,0.1213,0.3929,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0695,3.0092,0.1045,0.0274
7.899999999999876,0.0091066,1.4108,0.02365,0.037,0.0006,0.0,4.8596,0.1213,0.3929,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0733,3.0088,0.1042,0.0274
7.909999999999876,0.0091079,1.4113,0.02365,0.037,0.0006,0.0,4.8597,0.1213,0.3929,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.077,3.0084,0.1039,0.0274
7.919999999999876,0.0091092,1.4117,0.02365,0.037,0.0006,0.0,4.8599,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0807,3.008,0.1037,0.0274
7.929999999999875,0.0091104,1.4122,0.02364,0.037,0.0006,0.0,4.8601,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0844,3.0075,0.1034,0.0274
7.939999999999875,0.0091117,1.4127,0.02364,0.037,0.0006,0.0,4.8602,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0882,3.0071,0.1031,0.0274
7.949999999999875,0.009113,1.4132,0.02363,0.037,0.0006,0.0,4.8604,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0919,3.0067,0.1029,0.0274
7.959999999999875,0.0091143,1.4136,0.02363,0.037,0.0006,0.0,4.8606,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0956,3.0063,0.1026,0.0274
7.9699999999998745,0.0091155,1.4141,0.02362,0.037,0.0006,0.0,4.8607,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.0993,3.0059,0.1023,0.0274
7.979999999999874,0.0091168,1.4146,0.02362,0.037,0.0006,0.0,4.8609,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1031,3.0054,0.102,0.0274
7.989999999999874,0.0091181,1.4151,0.02361,0.037,0.0006,0.0,4.8611,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4101,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1068,3.005,0.1018,0.0274
7.999999999999874,0.0091193,1.4155,0.02361,0.037,0.0006,0.0,4.8613,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1105,3.0046,0.1015,0.0274
8.009999999999874,0.0091206,1.416,0.0236,0.037,0.0006,0.0,4.8614,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1142,3.0042,0.1012,0.0274
8.019999999999873,0.0091219,1.4165,0.0236,0.037,0.0006,0.0,4.8616,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1179,3.0038,0.1009,0.0274
8.029999999999873,0.0091231,1.4169,0.02359,0.037,0.0006,0.0,4.8618,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1217,3.0034,0.1007,0.0274
8.039999999999873,0.0091244,1.4174,0.02359,0.037,0.0006,0.0,4.8619,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1254,3.0029,0.1004,0.0274
8.049999999999873,0.0091257,1.4179,0.02359,0.037,0.0006,0.0,4.8621,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1291,3.0025,0.1001,0.0274
8.059999999999873,0.0091269,1.4184,0.02358,0.037,0.0006,0.0,4.8623,0.1213,0.393,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1328,3.0021,0.0998,0.0274
8.069999999999872,0.0091282,1.4188,0.02358,0.037,0.0006,0.0,4.8624,0.1213,0.3931,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1365,3.0017,0.0996,0.0274
8.079999999999872,0.0091295,1.4193,0.02357,0.037,0.0006,0.0,4.8626,0.1213,0.3931,2.8454,6565.7515,4940.3326,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1402,3.0013,0.0993,0.0274
8.089999999999872,0.0091307,1.4198,0.02357,0.037,0.0006,0.0,4.8628,0.1213,0.3931,2.8454,6565.7515,4940.3327,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1439,3.0009,0.099,0.0274
8.099999999999872,0.009132,1.4202,0.02356,0.037,0.0006,0.0,4.8629,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1476,3.0004,0.0987,0.0274
8.109999999999872,0.0091333,1.4207,0.02356,0.037,0.0006,0.0,4.8631,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1513,3.0,0.0985,0.0274
8.119999999999871,0.0091345,1.4212,0.02355,0.037,0.0006,0.0,4.8633,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.155,2.9996,0.0982,0.0274
8.129999999999871,0.0091358,1.4217,0.02355,0.037,0.0006,0.0,4.8634,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4102,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1587,2.9992,0.0979,0.0274
8.139999999999871,0.0091371,1.4221,0.02354,0.037,0.0006,0.0,4.8636,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1732,107.1624,2.9988,0.0976,0.0274
8.14999999999987,0.0091383,1.4226,0.02354,0.037,0.0006,0.0,4.8638,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1661,2.9984,0.0974,0.0274
8.15999999999987,0.0091396,1.4231,0.02354,0.037,0.0006,0.0,4.8639,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1698,2.9979,0.0971,0.0274
8.16999999999987,0.0091408,1.4235,0.02353,0.037,0.0006,0.0,4.8641,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1735,2.9975,0.0968,0.0274
8.17999999999987,0.0091421,1.424,0.02353,0.037,0.0006,0.0,4.8643,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1772,2.9971,0.0966,0.0274
8.18999999999987,0.0091434,1.4245,0.02352,0.037,0.0006,0.0,4.8645,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1809,2.9967,0.0963,0.0274
8.19999999999987,0.0091446,1.425,0.02352,0.037,0.0006,0.0,4.8646,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1846,2.9963,0.096,0.0274
8.20999999999987,0.0091459,1.4254,0.02351,0.037,0.0006,0.0,4.8648,0.1214,0.3931,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1883,2.9959,0.0957,0.0274
8.21999999999987,0.0091471,1.4259,0.02351,0.037,0.0006,0.0,4.865,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.192,2.9955,0.0955,0.0274
8.229999999999869,0.0091484,1.4264,0.0235,0.037,0.0006,0.0,4.8651,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1957,2.9951,0.0952,0.0274
8.239999999999869,0.0091497,1.4268,0.0235,0.037,0.0006,0.0,4.8653,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.1994,2.9946,0.0949,0.0274
8.249999999999869,0.0091509,1.4273,0.02349,0.037,0.0006,0.0,4.8655,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.203,2.9942,0.0946,0.0274
8.259999999999868,0.0091522,1.4278,0.02349,0.037,0.0006,0.0,4.8656,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.2067,2.9938,0.0944,0.0274
8.269999999999868,0.0091534,1.4282,0.02349,0.037,0.0006,0.0,4.8658,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4103,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.2104,2.9934,0.0941,0.0274
8.279999999999868,0.0091547,1.4287,0.02348,0.037,0.0006,0.0,4.866,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4104,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.2141,2.993,0.0938,0.0274
8.289999999999868,0.0091559,1.4292,0.02348,0.037,0.0006,0.0,4.8661,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4104,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.2178,2.9926,0.0935,0.0274
8.299999999999867,0.0091572,1.4296,0.02347,0.037,0.0006,0.0,4.8663,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4104,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.2215,2.9922,0.0933,0.0274
8.309999999999867,0.0091584,1.4301,0.02347,0.037,0.0006,0.0,4.8665,0.1214,0.3932,2.8454,6565.7515,4940.3327,0.4104,1.0,280.1824,4403.0583,2192.2676,0.0236,0.1733,107.2251,2.9918,0.093,0.0274
